latitude,longitude,elevacao,time_point
39.74206220409462,-105.34641356603072,2010.396,2023-08-19 19:25:36.699000+00:00
39.7420709877988,-105.34643256552947,2010.441,2023-08-19 19:25:36.799000+00:00
39.74208001138384,-105.346451892975,2010.45,2023-08-19 19:25:36.899000+00:00
39.74208882473166,-105.34647093093292,2010.545,2023-08-19 19:25:36.999000+00:00
39.742097647763195,-105.34649007805945,2010.491,2023-08-19 19:25:37.099000+00:00
39.742106466487265,-105.34650942150223,2010.5330000000001,2023-08-19 19:25:37.199000+00:00
39.74211531288079,-105.346529043032,2010.387,2023-08-19 19:25:37.299000+00:00
39.74212400666069,-105.34654855810398,2010.364,2023-08-19 19:25:37.399000+00:00
39.7421327295957,-105.34656819653091,2010.3120000000001,2023-08-19 19:25:37.499000+00:00
39.742141368371534,-105.34658786085842,2010.2160000000001,2023-08-19 19:25:37.599000+00:00
39.74214991592816,-105.34660753189745,2010.2060000000001,2023-08-19 19:25:37.699000+00:00
39.742158422518614,-105.34662733004554,2010.161,2023-08-19 19:25:37.799000+00:00
39.74216695667526,-105.34664720081506,2009.8980000000001,2023-08-19 19:25:37.899000+00:00
39.74217521654635,-105.34666689146476,2009.8980000000001,2023-08-19 19:25:37.999000+00:00
39.74218340565568,-105.34668673766227,2009.883,2023-08-19 19:25:38.099000+00:00
39.742191582352596,-105.34670684968123,2009.846,2023-08-19 19:25:38.199000+00:00
39.74219980160708,-105.34672697000283,2009.721,2023-08-19 19:25:38.299000+00:00
39.742207983720405,-105.34674730542349,2009.73,2023-08-19 19:25:38.399000+00:00
39.74221594576355,-105.34676779925555,2009.813,2023-08-19 19:25:38.499000+00:00
39.74222368977524,-105.34678821242191,2009.941,2023-08-19 19:25:38.599000+00:00
39.74223131282302,-105.34680917288784,2010.143,2023-08-19 19:25:38.699000+00:00
39.74223890170849,-105.34683010043072,2010.143,2023-08-19 19:25:38.799000+00:00
39.74224624741759,-105.3468506478425,2010.199,2023-08-19 19:25:38.899000+00:00
39.742253611652856,-105.3468715557239,2010.208,2023-08-19 19:25:38.999000+00:00
39.74226085091444,-105.34689247340194,2010.3410000000001,2023-08-19 19:25:39.099000+00:00
39.742267908256544,-105.34691338525347,2010.393,2023-08-19 19:25:39.199000+00:00
39.74227496658042,-105.34693449920641,2010.497,2023-08-19 19:25:39.299000+00:00
39.742281953423976,-105.34695579655943,2010.568,2023-08-19 19:25:39.399000+00:00
39.742288811993845,-105.3469771979619,2010.6670000000001,2023-08-19 19:25:39.499000+00:00
39.74229549143554,-105.34699856338446,2010.82,2023-08-19 19:25:39.599000+00:00
39.742301952389596,-105.34701978243642,2010.846,2023-08-19 19:25:39.699000+00:00
39.742308217957444,-105.34704108577958,2011.029,2023-08-19 19:25:39.799000+00:00
39.74231437659574,-105.34706274916951,2011.25,2023-08-19 19:25:39.899000+00:00
39.74232031201371,-105.34708415725952,2011.403,2023-08-19 19:25:39.999000+00:00
39.74232608306373,-105.34710580183696,2011.806,2023-08-19 19:25:40.099000+00:00
39.742331895471565,-105.34712773633139,2011.952,2023-08-19 19:25:40.199000+00:00
39.74233764239603,-105.34714955877554,2012.202,2023-08-19 19:25:40.299000+00:00
39.742343333156704,-105.34717138622382,2012.378,2023-08-19 19:25:40.399000+00:00
39.742348748959955,-105.34719312211159,2012.442,2023-08-19 19:25:40.499000+00:00
39.74235418718927,-105.34721517959399,2012.573,2023-08-19 19:25:40.599000+00:00
39.74235948313685,-105.34723691192569,2012.454,2023-08-19 19:25:40.699000+00:00
39.742364603622114,-105.34725893841389,2012.355,2023-08-19 19:25:40.799000+00:00
39.742369545718496,-105.3472809627935,2012.256,2023-08-19 19:25:40.899000+00:00
39.74237447334435,-105.34730318263506,2011.982,2023-08-19 19:25:40.999000+00:00
39.74237909858173,-105.34732527573208,2011.779,2023-08-19 19:25:41.099000+00:00
39.74238351694536,-105.34734726899705,2011.809,2023-08-19 19:25:41.199000+00:00
39.74238790557324,-105.34736942133321,2011.89,2023-08-19 19:25:41.299000+00:00
39.74239207380042,-105.34739149146279,2011.8890000000001,2023-08-19 19:25:41.399000+00:00
39.742396113109464,-105.34741379686689,2011.892,2023-08-19 19:25:41.499000+00:00
39.74240007842716,-105.34743606771096,2011.931,2023-08-19 19:25:41.599000+00:00
39.74240397818496,-105.34745816191466,2012.0520000000001,2023-08-19 19:25:41.699000+00:00
39.742407559734836,-105.3474801139069,2011.9660000000001,2023-08-19 19:25:41.799000+00:00
39.74241116289439,-105.34750250475953,2012.193,2023-08-19 19:25:41.899000+00:00
39.74241461574076,-105.34752452670965,2012.314,2023-08-19 19:25:41.999000+00:00
39.742417969453975,-105.3475470420207,2012.326,2023-08-19 19:25:42.099000+00:00
39.74242128245618,-105.34756963673559,2012.605,2023-08-19 19:25:42.199000+00:00
39.74242442158096,-105.34759214529012,2012.787,2023-08-19 19:25:42.299000+00:00
39.74242748265902,-105.34761469588035,2012.958,2023-08-19 19:25:42.399000+00:00
39.742430545126865,-105.34763718288407,2012.911,2023-08-19 19:25:42.499000+00:00
39.742433496503814,-105.3476598440763,2013.1190000000001,2023-08-19 19:25:42.599000+00:00
39.74243640905725,-105.34768256513563,2013.184,2023-08-19 19:25:42.699000+00:00
39.74243924583313,-105.34770536646487,2013.4370000000001,2023-08-19 19:25:42.799000+00:00
39.742441994046146,-105.34772823950198,2013.471,2023-08-19 19:25:42.899000+00:00
